S,P,O
http://www.department2.university0.edu/undergraduateStudent180,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent188,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent202,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent373,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent173,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent412,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent429,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent244,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent431,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent77,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/assistantProfessor10,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent243,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent72,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent357,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent287,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent257,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent97,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent92,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent331,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent406,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent419,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent142,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent59,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent309,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent370,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent38,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent273,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent366,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent37,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent258,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent141,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/graduateStudent105,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent32,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent155,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent204,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent301,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent124,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent65,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent104,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent204,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent323,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent37,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent373,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent354,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent17,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent13,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent378,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent405,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent403,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent73,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent16,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent237,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent252,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent150,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent6,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent327,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent190,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent61,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent16,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent107,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent25,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent106,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent58,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent227,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent235,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent127,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent23,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent198,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent341,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent10,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent114,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent225,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent124,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent423,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent299,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent3,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent212,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent245,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent92,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent109,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent50,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent40,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent111,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent159,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent103,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent60,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent238,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent499,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent407,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent70,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent73,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent218,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent270,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent62,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/associateProfessor13,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent170,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent77,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent77,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent255,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent21,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent69,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent356,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent275,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent145,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent175,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent339,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent247,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent70,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent153,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent159,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent69,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent120,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent109,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent91,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent73,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent96,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent125,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/graduateStudent65,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/associateProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent157,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent107,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent59,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/assistantProfessor4,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent132,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent199,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent164,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent71,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent248,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent322,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent113,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent48,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent247,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
